Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary,score,ranking
University of Minnesota,15.05026455026455,17.99647266313933,-1.1569664902998236,13.972663139329807,3.3732731723916074,49
Virginia Tech,11.57010582010582,21.70414462081129,1.3628747795414462,12.225308641975309,3.376915199846583,48
Univ. of California - Davis,11.806437389770721,18.292328042328045,4.559523809523809,9.204144620811288,3.040040129497628,51
Johns Hopkins University,26.093915343915345,0.9422398589065253,11.245590828924161,3.5806878306878307,2.8330452786146854,53
Oregon State University,19.400793650793652,6.931657848324515,7.30379188712522,9.226190476190476,2.867606748593624,52
Indiana University,6.216490299823634,18.23236331569665,2.277336860670194,14.136243386243388,2.705584297847953,54
University of Central Florida,19.320987654320987,12.118165784832453,-3.125220458553792,11.548500881834215,2.5480985515496615,55
University of Rochester,23.619929453262785,8.472663139329807,2.030864197530864,4.738977072310406,2.497349217078846,56
Michigan State University,25.078924162257493,4.053350970017637,-0.9563492063492063,6.686507936507937,2.381548484731756,60
Rochester Institute of Technology,17.48148148148148,6.7363315696649035,0.3791887125220459,12.265432098765434,2.421545581642908,58
University of Pittsburgh,20.097442680776016,14.100088183421517,-0.3099647266313933,1.9748677248677247,2.410386484244007,59
University of Texas at Dallas,26.65343915343915,6.512345679012346,3.928571428571429,0.7680776014109347,2.4441744628074282,57
Washington University in St. Louis,17.302910052910054,6.657407407407407,0.9704585537918871,8.931657848324516,2.327011567040041,61
University of Notre Dame,19.13271604938272,10.507495590828924,-3.385802469135802,6.6080246913580245,2.1699895481409968,62
Univ. of California - Merced,12.103174603174605,10.01410934744268,3.2310405643738975,4.51410934744268,2.1579752590107493,65
University of Delaware,9.277777777777779,7.902998236331569,0.9867724867724867,12.694885361552029,2.1590742207300693,64
University of Florida,7.623456790123457,10.437389770723104,1.768959435626102,12.0326278659612,2.159106052919643,63
University of Texas at Arlington,16.75837742504409,14.425044091710758,-4.000881834215168,1.6798941798941798,2.1382376590881536,66
University of Connecticut,8.485008818342152,8.622574955908288,4.330687830687831,6.42416225749559,2.0565209354494214,67
Binghamton University,13.155202821869487,19.741622574955908,-3.708112874779542,-2.326278659611993,1.9523560065903645,68
Clemson University,-1.0643738977072312,4.702821869488536,-4.076719576719577,23.300705467372136,1.8433042563276891,72
TTI Chicago,26.108906525573193,-15.748236331569666,8.327601410934744,5.174162257495592,1.863141336964192,71
Vanderbilt University,5.372134038800706,7.293650793650793,-0.06613756613756612,13.26278659611993,1.921534192787995,69
Worcester Polytechnic Institute,14.583774250440918,0.8677248677248678,-3.950617283950617,13.361552028218695,1.9055901302504878,70
