Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary,score,ranking
Florida Institute of Technology,-0.5333179019284009,-0.6200307580715666,-0.1809574760033804,-0.3820006163368683,1.0,189
Indiana State University,-0.5423763200837176,-0.6305775752845678,-0.11113516808139179,-0.3882328981334541,1.043984790757085,179
Missouri S&T,-0.4676278326067828,-0.629949593301264,-0.1835165075137225,-0.3878506073561397,1.0473622115623071,178
Missouri University of Technology,-0.5333179019284009,-0.6200307580715666,-0.1809574760033804,-0.38200061633686827,1.0,188
Montana State University,-0.5478401691374172,-0.6368984357107277,-0.13195284012820596,-0.32560983153620704,1.0740054758276585,172
New Mexico Tech,-0.5333179019284009,-0.6200307580715666,-0.1809574760033804,-0.3820006163368683,1.0,186
Nova Southeastern University,-0.48314033558607394,-0.627607291601163,-0.1829122002822302,-0.3864691504014976,1.0361777744692515,184
Oakland University,-0.5425905358076957,-0.5477615788571891,-0.18366461865327183,-0.38827752930584014,1.0540124897162193,177
SIU Carbondale,-0.5333179019284009,-0.6200307580715666,-0.1809574760033804,-0.3820006163368683,1.0,185
Southern Methodist University,-0.5506287456074713,-0.5555766886733167,-0.18607691121627196,-0.32694117811085316,1.0970832287323031,167
University of Alabama - Huntsville,-0.5333179019284009,-0.6200307580715667,-0.1809574760033804,-0.3820006163368683,1.0,187
University of Louisville,-0.541134059006184,-0.6290910317635174,-0.18330863801639202,-0.32190942901770475,1.040863594536418,180
University of Miami,-0.5506287456074713,-0.5555766886733167,-0.18607691121627196,-0.3269411781108532,1.0970832287323031,168
University of Missouri - Kansas City,-0.48314033558607394,-0.627607291601163,-0.1829122002822302,-0.38646915040149754,1.0361777744692515,183
University of Tulsa,-0.48314033558607394,-0.6276072916011629,-0.1829122002822302,-0.38646915040149754,1.0361777744692515,182
